Notes,State,State Code,Year,Year Code,Deaths,Population,Crude Rate
,Connecticut,09,1979,1979,4,1605178,0.002491935 (Unreliable)
,Connecticut,09,1980,1980,0,1610276,0.000000000 (Unreliable)
,Connecticut,09,1981,1981,1,1621140,0.000616850 (Unreliable)
,Connecticut,09,1982,1982,2,1626366,0.001229735 (Unreliable)
,Connecticut,09,1983,1983,1,1637265,0.000610775 (Unreliable)
,Connecticut,09,1984,1984,2,1646220,0.001214904 (Unreliable)
,Connecticut,09,1985,1985,3,1657072,0.001810422 (Unreliable)
,Connecticut,09,1986,1986,5,1666650,0.003000030 (Unreliable)
,Connecticut,09,1987,1987,3,1678581,0.001787224 (Unreliable)
,Connecticut,09,1988,1988,2,1689958,0.001183461 (Unreliable)
,Connecticut,09,1997,1997,0,1728332,0.000000000 (Unreliable)
,Delaware,10,1979,1979,1,310009,0.003225713 (Unreliable)
,Delaware,10,1980,1980,0,308317,0.000000000 (Unreliable)
,Delaware,10,1981,1981,0,308847,0.000000000 (Unreliable)
,Delaware,10,1982,1982,1,310244,0.003223269 (Unreliable)
,Delaware,10,1983,1983,0,313243,0.000000000 (Unreliable)
,Delaware,10,1984,1984,0,316242,0.000000000 (Unreliable)
,Delaware,10,1985,1985,1,319563,0.003129273 (Unreliable)
,Delaware,10,1986,1986,0,324288,0.000000000 (Unreliable)
,Delaware,10,1987,1987,0,328854,0.000000000 (Unreliable)
,Delaware,10,1988,1988,1,334375,0.002990654 (Unreliable)
,Delaware,10,1990,1990,0,343391,0.000000000 (Unreliable)
,Delaware,10,1992,1992,0,357540,0.000000000 (Unreliable)
,Delaware,10,1993,1993,0,363539,0.000000000 (Unreliable)
,Delaware,10,1994,1994,0,369026,0.000000000 (Unreliable)
,Delaware,10,1995,1995,0,375326,0.000000000 (Unreliable)
,Delaware,10,1996,1996,0,381429,0.000000000 (Unreliable)
,District of Columbia,11,1979,1979,2,353406,0.005659214 (Unreliable)
,District of Columbia,11,1980,1980,1,344094,0.002906183 (Unreliable)
,District of Columbia,11,1981,1981,2,342668,0.005836553 (Unreliable)
,District of Columbia,11,1982,1982,3,341210,0.008792239 (Unreliable)
,District of Columbia,11,1983,1983,0,340804,0.000000000 (Unreliable)
,District of Columbia,11,1984,1984,0,340775,0.000000000 (Unreliable)
,District of Columbia,11,1985,1985,3,341131,0.008794276 (Unreliable)
,District of Columbia,11,1986,1986,1,342605,0.002918813 (Unreliable)
,District of Columbia,11,1987,1987,1,341422,0.002928927 (Unreliable)
,District of Columbia,11,1988,1988,2,337997,0.005917212 (Unreliable)
,District of Columbia,11,1993,1993,0,318012,0.000000000 (Unreliable)
,District of Columbia,11,1998,1998,0,300022,0.000000000 (Unreliable)
,Florida,12,1979,1979,11,4925064,0.002233473 (Unreliable)
,Florida,12,1980,1980,15,5079276,0.002953177 (Unreliable)
,Florida,12,1981,1981,15,5305102,0.002827467 (Unreliable)
,Florida,12,1982,1982,13,5449658,0.002385471 (Unreliable)
,Florida,12,1983,1983,22,5587515,0.003937350
,Florida,12,1984,1984,17,5736708,0.002963372 (Unreliable)
,Florida,12,1985,1985,18,5893634,0.003054143 (Unreliable)
,Florida,12,1986,1986,14,6048189,0.002314743 (Unreliable)
,Florida,12,1987,1987,17,6214745,0.002735430 (Unreliable)
,Florida,12,1988,1988,12,6372567,0.001883072 (Unreliable)
,Florida,12,1989,1989,19,6536641,0.002906692 (Unreliable)
,Florida,12,1990,1990,22,6683072,0.003291899
,Florida,12,1991,1991,17,6890297,0.002467238 (Unreliable)
,Florida,12,1992,1992,22,7026801,0.003130870
,Florida,12,1993,1993,18,7168263,0.002511069 (Unreliable)
,Florida,12,1994,1994,18,7326857,0.002456715 (Unreliable)
,Florida,12,1995,1995,18,7475456,0.002407880 (Unreliable)
,Florida,12,1996,1996,21,7628845,0.002752710
,Florida,12,1997,1997,21,7792019,0.002695065
,Florida,12,1998,1998,18,7943254,0.002266074 (Unreliable)
,Georgia,13,1979,1979,8,2787514,0.002869941 (Unreliable)
,Georgia,13,1980,1980,10,2827030,0.003537281 (Unreliable)
,Georgia,13,1981,1981,9,2879720,0.003125304 (Unreliable)
,Georgia,13,1982,1982,11,2919500,0.003767769 (Unreliable)
,Georgia,13,1983,1983,14,2958106,0.004732758 (Unreliable)
,Georgia,13,1984,1984,11,3012410,0.003651561 (Unreliable)
,Georgia,13,1985,1985,15,3078558,0.004872411 (Unreliable)
,Georgia,13,1986,1986,12,3139186,0.003822647 (Unreliable)
,Georgia,13,1987,1987,5,3204386,0.001560361 (Unreliable)
,Georgia,13,1988,1988,9,3257802,0.002762599 (Unreliable)
,Georgia,13,1989,1989,11,3305485,0.003327802 (Unreliable)
,Georgia,13,1990,1990,21,3336279,0.006294438
,Georgia,13,1991,1991,12,3422252,0.003506463 (Unreliable)
,Georgia,13,1993,1993,10,3582809,0.002791106 (Unreliable)
,Georgia,13,1994,1994,15,3671170,0.004085891 (Unreliable)
,Georgia,13,1995,1995,11,3754971,0.002929450 (Unreliable)
,Georgia,13,1996,1996,15,3840227,0.003906019 (Unreliable)
,Georgia,13,1997,1997,13,3928452,0.003309192 (Unreliable)
,Hawaii,15,1979,1979,0,463202,0.000000000 (Unreliable)
,Hawaii,15,1980,1980,1,471217,0.002122164 (Unreliable)
,Hawaii,15,1981,1981,1,478403,0.002090288 (Unreliable)
,Hawaii,15,1982,1982,1,487458,0.002051459 (Unreliable)
,Hawaii,15,1983,1983,0,496996,0.000000000 (Unreliable)
,Hawaii,15,1984,1984,1,503212,0.001987234 (Unreliable)
,Hawaii,15,1985,1985,1,509199,0.001963869 (Unreliable)
,Hawaii,15,1986,1986,1,514684,0.001942940 (Unreliable)
,Hawaii,15,1987,1987,3,523164,0.005734340 (Unreliable)
,Hawaii,15,1988,1988,2,530327,0.003771258 (Unreliable)
,Hawaii,15,1991,1991,0,558694,0.000000000 (Unreliable)
,Idaho,16,1979,1979,1,467829,0.002137533 (Unreliable)
,Idaho,16,1980,1980,2,473461,0.004224213 (Unreliable)
,Idaho,16,1981,1981,0,482155,0.000000000 (Unreliable)
,Idaho,16,1982,1982,0,488219,0.000000000 (Unreliable)
,Idaho,16,1983,1983,2,491407,0.004069946 (Unreliable)
,Idaho,16,1984,1984,1,495983,0.002016198 (Unreliable)
,Idaho,16,1985,1985,2,497941,0.004016540 (Unreliable)
,Idaho,16,1986,1986,1,495714,0.002017292 (Unreliable)
,Idaho,16,1987,1987,2,493373,0.004053728 (Unreliable)
,Idaho,16,1988,1988,1,494565,0.002021979 (Unreliable)
,Idaho,16,1992,1992,0,537527,0.000000000 (Unreliable)
,Idaho,16,1993,1993,0,555534,0.000000000 (Unreliable)
,Illinois,17,1979,1979,28,5895253,0.004749584
,Illinois,17,1980,1980,16,5899343,0.002712166 (Unreliable)
,Illinois,17,1981,1981,24,5901746,0.004066593
,Illinois,17,1982,1982,20,5891111,0.003394945
,Illinois,17,1983,1983,14,5881392,0.002380389 (Unreliable)
,Illinois,17,1984,1984,18,5880142,0.003061151 (Unreliable)
,Illinois,17,1985,1985,13,5873161,0.002213459 (Unreliable)
,Illinois,17,1986,1986,18,5863894,0.003069633 (Unreliable)
,Illinois,17,1987,1987,9,5867395,0.001533901 (Unreliable)
,Illinois,17,1988,1988,14,5867114,0.002386182 (Unreliable)
,Illinois,17,1989,1989,19,5877518,0.003232657 (Unreliable)
,Illinois,17,1990,1990,14,5883836,0.002379400 (Unreliable)
,Illinois,17,1991,1991,14,5947997,0.002353733 (Unreliable)
,Illinois,17,1992,1992,11,6005431,0.001831675 (Unreliable)
,Illinois,17,1993,1993,17,6063840,0.002803504 (Unreliable)
,Illinois,17,1994,1994,13,6111186,0.002127247 (Unreliable)
,Illinois,17,1995,1995,11,6153725,0.001787535 (Unreliable)
,Illinois,17,1996,1996,18,6197289,0.002904496 (Unreliable)
,Illinois,17,1997,1997,12,6236239,0.001924237 (Unreliable)
,Illinois,17,1998,1998,16,6277171,0.002548919 (Unreliable)
,Indiana,18,1979,1979,4,2816846,0.001420028 (Unreliable)
,Indiana,18,1980,1980,4,2826753,0.001415051 (Unreliable)
,Indiana,18,1981,1981,6,2820365,0.002127384 (Unreliable)
,Indiana,18,1982,1982,3,2815223,0.001065635 (Unreliable)
,Indiana,18,1983,1983,3,2806157,0.001069078 (Unreliable)
,Indiana,18,1984,1984,7,2810769,0.002490422 (Unreliable)
,Indiana,18,1985,1985,4,2813404,0.001421765 (Unreliable)
,Indiana,18,1986,1986,5,2810427,0.001779089 (Unreliable)
,Indiana,18,1987,1987,4,2820375,0.001418251 (Unreliable)
,Indiana,18,1988,1988,7,2831530,0.002472162 (Unreliable)
,Iowa,19,1979,1979,2,1499655,0.001333640 (Unreliable)
,Iowa,19,1980,1980,5,1498990,0.003335579 (Unreliable)
,Iowa,19,1981,1981,0,1495917,0.000000000 (Unreliable)
,Iowa,19,1982,1982,2,1486123,0.001345784 (Unreliable)
,Iowa,19,1983,1983,4,1477337,0.002707575 (Unreliable)
,Iowa,19,1984,1984,5,1471858,0.003397067 (Unreliable)
,Iowa,19,1985,1985,1,1457813,0.000685959 (Unreliable)
,Iowa,19,1986,1986,2,1438664,0.001390179 (Unreliable)
,Iowa,19,1987,1987,3,1426932,0.002102413 (Unreliable)
,Iowa,19,1988,1988,5,1428018,0.003501356 (Unreliable)
,Iowa,19,1994,1994,0,1462473,0.000000000 (Unreliable)
,Kansas,20,1979,1979,3,1199781,0.002500456 (Unreliable)
,Kansas,20,1980,1980,4,1208861,0.003308900 (Unreliable)
,Kansas,20,1981,1981,6,1218751,0.004923073 (Unreliable)
,Kansas,20,1982,1982,3,1227292,0.002444406 (Unreliable)
,Kansas,20,1983,1983,4,1233768,0.003242101 (Unreliable)
,Kansas,20,1984,1984,4,1239060,0.003228254 (Unreliable)
,Kansas,20,1985,1985,3,1239966,0.002419421 (Unreliable)
,Kansas,20,1986,1986,1,1242508,0.000804824 (Unreliable)
,Kansas,20,1987,1987,1,1249072,0.000800594 (Unreliable)
,Kansas,20,1988,1988,4,1256764,0.003182777 (Unreliable)
,Kentucky,21,1979,1979,3,1863920,0.001609511 (Unreliable)
,Kentucky,21,1980,1980,9,1873203,0.004804605 (Unreliable)
,Kentucky,21,1981,1981,6,1880567,0.003190527 (Unreliable)
,Kentucky,21,1982,1982,3,1888408,0.001588640 (Unreliable)
,Kentucky,21,1983,1983,3,1894642,0.001583413 (Unreliable)
,Kentucky,21,1984,1984,4,1896921,0.002108680 (Unreliable)
,Kentucky,21,1985,1985,1,1897840,0.000526915 (Unreliable)
,Kentucky,21,1986,1986,2,1896522,0.001054562 (Unreliable)
,Kentucky,21,1987,1987,1,1896532,0.000527278 (Unreliable)
,Kentucky,21,1988,1988,5,1896060,0.002637047 (Unreliable)
,Louisiana,22,1979,1979,13,2135024,0.006088924 (Unreliable)
,Louisiana,22,1980,1980,8,2170532,0.003685732 (Unreliable)
,Louisiana,22,1981,1981,13,2208508,0.005886327 (Unreliable)
,Louisiana,22,1982,1982,7,2245304,0.003117618 (Unreliable)
,Louisiana,22,1983,1983,6,2269455,0.002643807 (Unreliable)
,Louisiana,22,1984,1984,6,2273248,0.002639395 (Unreliable)
,Louisiana,22,1985,1985,9,2278754,0.003949527 (Unreliable)
,Louisiana,22,1986,1986,5,2280493,0.002192508 (Unreliable)
,Louisiana,22,1987,1987,5,2248815,0.002223393 (Unreliable)
,Louisiana,22,1988,1988,10,2222914,0.004498600 (Unreliable)
,Louisiana,22,1989,1989,12,2205755,0.005440314 (Unreliable)
,Louisiana,22,1991,1991,12,2205273,0.005441503 (Unreliable)
,Louisiana,22,1993,1993,14,2236887,0.006258698 (Unreliable)
,Maine,23,1979,1979,1,578716,0.001727963 (Unreliable)
,Maine,23,1980,1980,1,578670,0.001728101 (Unreliable)
,Maine,23,1981,1981,0,582906,0.000000000 (Unreliable)
,Maine,23,1982,1982,0,584933,0.000000000 (Unreliable)
,Maine,23,1983,1983,0,588953,0.000000000 (Unreliable)
,Maine,23,1984,1984,0,594711,0.000000000 (Unreliable)
,Maine,23,1985,1985,0,598454,0.000000000 (Unreliable)
,Maine,23,1986,1986,1,601589,0.001662264 (Unreliable)
,Maine,23,1987,1987,0,608599,0.000000000 (Unreliable)
,Maine,23,1988,1988,3,618112,0.004853489 (Unreliable)
,Maine,23,1990,1990,0,630067,0.000000000 (Unreliable)
,Maine,23,1993,1993,0,637704,0.000000000 (Unreliable)
,Maine,23,1994,1994,0,638851,0.000000000 (Unreliable)
,Maryland,24,1979,1979,10,2178408,0.004590508 (Unreliable)
,Maryland,24,1980,1980,4,2177073,0.001837329 (Unreliable)
,Maryland,24,1981,1981,5,2201886,0.002270781 (Unreliable)
,Maryland,24,1982,1982,2,2213595,0.000903508 (Unreliable)
,Maryland,24,1983,1983,4,2225782,0.001797121 (Unreliable)
,Maryland,24,1984,1984,3,2251935,0.001332188 (Unreliable)
,Maryland,24,1985,1985,2,2278031,0.000877951 (Unreliable)
,Maryland,24,1986,1986,6,2314789,0.002592029 (Unreliable)
,Maryland,24,1987,1987,4,2354859,0.001698616 (Unreliable)
,Maryland,24,1988,1988,4,2403000,0.001664586 (Unreliable)
,Maryland,24,1989,1989,12,2439340,0.004919363 (Unreliable)
,Maryland,24,1994,1994,12,2591744,0.004630087 (Unreliable)
,Maryland,24,1996,1996,13,2640747,0.004922849 (Unreliable)
,Maryland,24,1998,1998,10,2691927,0.003714811 (Unreliable)
,Massachusetts,25,1979,1979,3,3010945,0.000996365 (Unreliable)
,Massachusetts,25,1980,1980,2,3008769,0.000664724 (Unreliable)
,Massachusetts,25,1981,1981,1,3023682,0.000330723 (Unreliable)
,Massachusetts,25,1982,1982,2,3024711,0.000661220 (Unreliable)
,Massachusetts,25,1983,1983,2,3036898,0.000658567 (Unreliable)
,Massachusetts,25,1984,1984,1,3056597,0.000327161 (Unreliable)
,Massachusetts,25,1985,1985,4,3075996,0.001300392 (Unreliable)
,Massachusetts,25,1986,1986,0,3083578,0.000000000 (Unreliable)
,Massachusetts,25,1987,1987,4,3097859,0.001291214 (Unreliable)
,Massachusetts,25,1988,1988,3,3118497,0.000962002 (Unreliable)
,Massachusetts,25,1993,1993,0,3147848,0.000000000 (Unreliable)
,Massachusetts,25,1994,1994,0,3164959,0.000000000 (Unreliable)
,Michigan,26,1979,1979,11,4740073,0.002320639 (Unreliable)
,Michigan,26,1980,1980,16,4750075,0.003368368 (Unreliable)
,Michigan,26,1981,1981,7,4723473,0.001481960 (Unreliable)
,Michigan,26,1982,1982,11,4678896,0.002350982 (Unreliable)
,Michigan,26,1983,1983,6,4645235,0.001291646 (Unreliable)
,Michigan,26,1984,1984,4,4651173,0.000859998 (Unreliable)
,Michigan,26,1985,1985,9,4667887,0.001928067 (Unreliable)
,Michigan,26,1986,1986,11,4695754,0.002342542 (Unreliable)
,Michigan,26,1987,1987,8,4729077,0.001691662 (Unreliable)
,Michigan,26,1988,1988,11,4743695,0.002318867 (Unreliable)
,Michigan,26,1989,1989,13,4764917,0.002728274 (Unreliable)
,Michigan,26,1990,1990,10,4783719,0.002090424 (Unreliable)
,Michigan,26,1991,1991,16,4833385,0.003310309 (Unreliable)
,Michigan,26,1992,1992,18,4866526,0.003698737 (Unreliable)
,Michigan,26,1997,1997,12,5013448,0.002393562 (Unreliable)
,Minnesota,27,1979,1979,3,2060341,0.001456070 (Unreliable)
,Minnesota,27,1980,1980,4,2081088,0.001922071 (Unreliable)
,Minnesota,27,1981,1981,3,2099665,0.001428799 (Unreliable)
,Minnesota,27,1982,1982,3,2109965,0.001421825 (Unreliable)
,Minnesota,27,1983,1983,3,2113772,0.001419264 (Unreliable)
,Minnesota,27,1984,1984,5,2123514,0.002354588 (Unreliable)
,Minnesota,27,1985,1985,3,2137032,0.001403816 (Unreliable)
,Minnesota,27,1986,1986,1,2146474,0.000465880 (Unreliable)
,Minnesota,27,1987,1987,1,2161074,0.000462733 (Unreliable)
,Minnesota,27,1988,1988,4,2191577,0.001825170 (Unreliable)
,Minnesota,27,1995,1995,0,2363990,0.000000000 (Unreliable)
,Mississippi,28,1979,1979,10,1301671,0.007682433 (Unreliable)
,Mississippi,28,1980,1980,2,1308923,0.001527974 (Unreliable)
,Mississippi,28,1981,1981,7,1318257,0.005310042 (Unreliable)
,Mississippi,28,1982,1982,1,1327583,0.000753249 (Unreliable)
,Mississippi,28,1983,1983,1,1333003,0.000750186 (Unreliable)
,Mississippi,28,1984,1984,4,1338956,0.002987402 (Unreliable)
,Mississippi,28,1985,1985,4,1345359,0.002973184 (Unreliable)
,Mississippi,28,1986,1986,3,1347472,0.002226391 (Unreliable)
,Mississippi,28,1987,1987,4,1346392,0.002970903 (Unreliable)
,Mississippi,28,1988,1988,7,1344777,0.005205324 (Unreliable)
,Mississippi,28,1993,1993,11,1381397,0.007962953 (Unreliable)
,Mississippi,28,1997,1997,10,1441102,0.006939134 (Unreliable)
,Missouri,29,1979,1979,5,2540014,0.001968493 (Unreliable)
,Missouri,29,1980,1980,6,2555513,0.002347865 (Unreliable)
,Missouri,29,1981,1981,5,2560740,0.001952561 (Unreliable)
,Missouri,29,1982,1982,3,2559787,0.001171973 (Unreliable)
,Missouri,29,1983,1983,6,2569166,0.002335388 (Unreliable)
,Missouri,29,1984,1984,2,2584525,0.000773837 (Unreliable)
,Missouri,29,1985,1985,3,2597394,0.001155004 (Unreliable)
,Missouri,29,1986,1986,6,2607759,0.002300826 (Unreliable)
,Missouri,29,1987,1987,8,2624719,0.003047945 (Unreliable)
,Missouri,29,1988,1988,4,2637286,0.001516711 (Unreliable)
,Missouri,29,1991,1991,0,2679549,0.000000000 (Unreliable)
,Missouri,29,1995,1995,10,2776069,0.003602216 (Unreliable)
,Missouri,29,1996,1996,11,2800923,0.003927277 (Unreliable)
,Montana,30,1979,1979,3,395667,0.007582134 (Unreliable)
,Montana,30,1980,1980,1,394719,0.002533448 (Unreliable)
,Montana,30,1981,1981,0,399279,0.000000000 (Unreliable)
,Montana,30,1982,1982,1,404034,0.002475039 (Unreliable)
,Montana,30,1983,1983,4,408907,0.009782175 (Unreliable)
,Montana,30,1984,1984,1,412844,0.002422222 (Unreliable)
,Montana,30,1985,1985,0,413618,0.000000000 (Unreliable)
,Montana,30,1986,1986,0,409382,0.000000000 (Unreliable)
,Montana,30,1987,1987,0,405462,0.000000000 (Unreliable)
,Montana,30,1988,1988,1,403265,0.002479759 (Unreliable)
,Montana,30,1990,1990,0,403085,0.000000000 (Unreliable)
,Montana,30,1992,1992,0,416061,0.000000000 (Unreliable)
,Montana,30,1993,1993,0,424949,0.000000000 (Unreliable)
,Montana,30,1994,1994,0,433149,0.000000000 (Unreliable)
,Montana,30,1995,1995,0,440811,0.000000000 (Unreliable)
,Montana,30,1997,1997,0,447339,0.000000000 (Unreliable)
,Nebraska,31,1979,1979,2,801853,0.002494223 (Unreliable)
,Nebraska,31,1980,1980,1,805035,0.001242182 (Unreliable)
,Nebraska,31,1981,1981,2,809722,0.002469983 (Unreliable)
,Nebraska,31,1982,1982,1,811409,0.001232424 (Unreliable)
,Nebraska,31,1983,1983,0,812435,0.000000000 (Unreliable)
,Nebraska,31,1984,1984,5,814468,0.006138977 (Unreliable)
,Nebraska,31,1985,1985,1,812288,0.001231090 (Unreliable)
,Nebraska,31,1986,1986,1,806864,0.001239366 (Unreliable)
,Nebraska,31,1987,1987,1,802983,0.001245356 (Unreliable)
,Nebraska,31,1988,1988,2,805516,0.002482880 (Unreliable)
,Nebraska,31,1990,1990,0,808918,0.000000000 (Unreliable)
,Nebraska,31,1992,1992,0,824162,0.000000000 (Unreliable)
,Nebraska,31,1993,1993,0,831024,0.000000000 (Unreliable)
,Nebraska,31,1996,1996,0,852731,0.000000000 (Unreliable)
,Nevada,32,1979,1979,1,378695,0.002640648 (Unreliable)
,Nevada,32,1980,1980,0,396477,0.000000000 (Unreliable)
,Nevada,32,1981,1981,2,418693,0.004776770 (Unreliable)
,Nevada,32,1982,1982,0,434932,0.000000000 (Unreliable)
,Nevada,32,1983,1983,2,443929,0.004505225 (Unreliable)
,Nevada,32,1984,1984,3,455658,0.006583885 (Unreliable)
,Nevada,32,1985,1985,1,468305,0.002135360 (Unreliable)
,Nevada,32,1986,1986,0,482651,0.000000000 (Unreliable)
,Nevada,32,1987,1987,0,503414,0.000000000 (Unreliable)
,Nevada,32,1988,1988,1,529077,0.001890084 (Unreliable)
,Nevada,32,1989,1989,0,558674,0.000000000 (Unreliable)
,Nevada,32,1990,1990,0,590640,0.000000000 (Unreliable)
,New Hampshire,33,1979,1979,0,467349,0.000000000 (Unreliable)
,New Hampshire,33,1980,1980,0,472796,0.000000000 (Unreliable)
,New Hampshire,33,1981,1981,0,480606,0.000000000 (Unreliable)
,New Hampshire,33,1982,1982,2,486309,0.004112612 (Unreliable)
,New Hampshire,33,1983,1983,0,490966,0.000000000 (Unreliable)
,New Hampshire,33,1984,1984,0,500156,0.000000000 (Unreliable)
,New Hampshire,33,1985,1985,2,510616,0.003916838 (Unreliable)
,New Hampshire,33,1986,1986,2,524354,0.003814217 (Unreliable)
,New Hampshire,33,1987,1987,0,539236,0.000000000 (Unreliable)
,New Hampshire,33,1988,1988,1,552992,0.001808344 (Unreliable)
,New Hampshire,33,1989,1989,0,563537,0.000000000 (Unreliable)
,New Hampshire,33,1990,1990,0,565574,0.000000000 (Unreliable)
,New Hampshire,33,1991,1991,0,567065,0.000000000 (Unreliable)
,New Hampshire,33,1992,1992,0,570628,0.000000000 (Unreliable)
,New Hampshire,33,1994,1994,0,582499,0.000000000 (Unreliable)
,New Hampshire,33,1995,1995,0,589683,0.000000000 (Unreliable)
,New Hampshire,33,1996,1996,0,598184,0.000000000 (Unreliable)
,New Jersey,34,1979,1979,8,3834734,0.002086194 (Unreliable)
,New Jersey,34,1980,1980,6,3833707,0.001565065 (Unreliable)
,New Jersey,34,1981,1981,7,3853708,0.001816432 (Unreliable)
,New Jersey,34,1982,1982,7,3864318,0.001811445 (Unreliable)
,New Jersey,34,1983,1983,4,3882747,0.001030198 (Unreliable)
,New Jersey,34,1984,1984,11,3905264,0.002816711 (Unreliable)
,New Jersey,34,1985,1985,5,3929570,0.001272404 (Unreliable)
,New Jersey,34,1986,1986,5,3956089,0.001263875 (Unreliable)
,New Jersey,34,1987,1987,10,3978952,0.002513225 (Unreliable)
,New Jersey,34,1988,1988,10,3997935,0.002501291 (Unreliable)
,New Jersey,34,1991,1991,12,4038320,0.002971533 (Unreliable)
,New Jersey,34,1994,1994,11,4136386,0.002659326 (Unreliable)
,New Jersey,34,1997,1997,13,4237402,0.003067918 (Unreliable)
,New Mexico,35,1979,1979,10,650906,0.015363201 (Unreliable)
,New Mexico,35,1980,1980,3,662273,0.004529854 (Unreliable)
,New Mexico,35,1981,1981,1,677409,0.001476213 (Unreliable)
,New Mexico,35,1982,1982,2,693278,0.002884846 (Unreliable)
,New Mexico,35,1983,1983,3,707969,0.004237474 (Unreliable)
,New Mexico,35,1984,1984,5,719358,0.006950642 (Unreliable)
,New Mexico,35,1985,1985,3,730327,0.004107749 (Unreliable)
,New Mexico,35,1986,1986,3,742719,0.004039213 (Unreliable)
,New Mexico,35,1987,1987,1,750937,0.001331670 (Unreliable)
,New Mexico,35,1988,1988,2,757188,0.002641352 (Unreliable)
,New York,36,1979,1979,32,9255651,0.003457347
,New York,36,1980,1980,45,9223961,0.004878598
,New York,36,1981,1981,29,9224846,0.003143684
,New York,36,1982,1982,28,9233383,0.003032475
,New York,36,1983,1983,41,9274731,0.004420613
,New York,36,1984,1984,33,9300018,0.003548380
,New York,36,1985,1985,29,9317583,0.003112395
,New York,36,1986,1986,30,9332953,0.003214417
,New York,36,1987,1987,26,9345728,0.002782020
,New York,36,1988,1988,35,9372826,0.003734199
,New York,36,1989,1989,32,9386094,0.003409299
,New York,36,1990,1990,41,9374764,0.004373443
,New York,36,1991,1991,31,9430249,0.003287294
,New York,36,1992,1992,44,9484656,0.004639072
,New York,36,1993,1993,34,9543957,0.003562464
,New York,36,1994,1994,38,9585235,0.003964431
,New York,36,1995,1995,32,9613760,0.003328562
,New York,36,1996,1996,25,9644137,0.002592248
,New York,36,1997,1997,30,9675560,0.003100596
,New York,36,1998,1998,29,9717056,0.002984443
,North Carolina,37,1979,1979,9,2986990,0.003013067 (Unreliable)
,North Carolina,37,1980,1980,5,3028064,0.001651220 (Unreliable)
,North Carolina,37,1981,1981,7,3067429,0.002282041 (Unreliable)
,North Carolina,37,1982,1982,11,3102521,0.003545504 (Unreliable)
,North Carolina,37,1983,1983,7,3128796,0.002237282 (Unreliable)
,North Carolina,37,1984,1984,12,3174113,0.003780584 (Unreliable)
,North Carolina,37,1985,1985,4,3221122,0.001241803 (Unreliable)
,North Carolina,37,1986,1986,6,3257825,0.001841720 (Unreliable)
,North Carolina,37,1987,1987,6,3302406,0.001816857 (Unreliable)
,North Carolina,37,1988,1988,12,3343987,0.003588531 (Unreliable)
,North Carolina,37,1990,1990,24,3416354,0.007025033
,North Carolina,37,1992,1992,13,3548554,0.003663464 (Unreliable)
,North Carolina,37,1993,1993,12,3622534,0.003312598 (Unreliable)
,North Carolina,37,1994,1994,16,3696184,0.004328789 (Unreliable)
,North Carolina,37,1995,1995,15,3774124,0.003974432 (Unreliable)
,North Carolina,37,1996,1996,11,3852292,0.002855443 (Unreliable)
,North Carolina,37,1997,1997,11,3926990,0.002801128 (Unreliable)
,North Dakota,38,1979,1979,0,324483,0.000000000 (Unreliable)
,North Dakota,38,1980,1980,0,324668,0.000000000 (Unreliable)
,North Dakota,38,1981,1981,0,328671,0.000000000 (Unreliable)
,North Dakota,38,1982,1982,0,333268,0.000000000 (Unreliable)
,North Dakota,38,1983,1983,0,337317,0.000000000 (Unreliable)
,North Dakota,38,1984,1984,1,339031,0.002949583 (Unreliable)
,North Dakota,38,1985,1985,1,337651,0.002961638 (Unreliable)
,North Dakota,38,1986,1986,0,334201,0.000000000 (Unreliable)
,North Dakota,38,1987,1987,1,330098,0.003029403 (Unreliable)
,North Dakota,38,1988,1988,0,328121,0.000000000 (Unreliable)
,North Dakota,38,1990,1990,0,320321,0.000000000 (Unreliable)
,North Dakota,38,1991,1991,0,318986,0.000000000 (Unreliable)
,North Dakota,38,1992,1992,0,319987,0.000000000 (Unreliable)
,North Dakota,38,1993,1993,0,321308,0.000000000 (Unreliable)
,North Dakota,38,1997,1997,0,325380,0.000000000 (Unreliable)
,Ohio,39,1979,1979,14,5582758,0.002507721 (Unreliable)
,Ohio,39,1980,1980,11,5585926,0.001969235 (Unreliable)
,Ohio,39,1981,1981,17,5582865,0.003045031 (Unreliable)
,Ohio,39,1982,1982,13,5569098,0.002334310 (Unreliable)
,Ohio,39,1983,1983,8,5557669,0.001439452 (Unreliable)
,Ohio,39,1984,1984,8,5558898,0.001439134 (Unreliable)
,Ohio,39,1985,1985,12,5559770,0.002158363 (Unreliable)
,Ohio,39,1986,1986,11,5558669,0.001978891 (Unreliable)
,Ohio,39,1987,1987,21,5576230,0.003765985
,Ohio,39,1988,1988,7,5597284,0.001250606 (Unreliable)
,Ohio,39,1990,1990,13,5622208,0.002312259 (Unreliable)
,Ohio,39,1991,1991,13,5669765,0.002292864 (Unreliable)
,Ohio,39,1993,1993,10,5738315,0.001742672 (Unreliable)
,Ohio,39,1994,1994,10,5761201,0.001735749 (Unreliable)
,Oklahoma,40,1979,1979,5,1522133,0.003284864 (Unreliable)
,Oklahoma,40,1980,1980,10,1551067,0.006447175 (Unreliable)
,Oklahoma,40,1981,1981,8,1587857,0.005038237 (Unreliable)
,Oklahoma,40,1982,1982,1,1645552,0.000607699 (Unreliable)
,Oklahoma,40,1983,1983,3,1685992,0.001779368 (Unreliable)
,Oklahoma,40,1984,1984,3,1681904,0.001783693 (Unreliable)
